10000 20000
7072 3542 9704
7976 5946 6377
5926 2467 1120
5343 729 2894
5930 5273 8305
8840 3147 9554
7618 4152 2036
1950 7038 8245
3295 6531 747
5390 7193 9528
9913 1723 5815
903 9823 3174
9343 6216 5150
4645 2952 2724
9443 1426 8186
9059 9671 1860
4483 8397 891
9825 6311 4896
2834 5639 2269
2543 769 5934
8593 8252 6354
4592 7291 6026
8935 5086 7756
9985 7261 5903
5860 2639 7139
4813 5964 7160
8655 8104 6370
609 8925 2907
6313 1720 7856
3774 5912 2183
4855 7459 4382
2393 7299 6506
393 3582 706
1087 1725 1663
1870 7084 5246
5348 3291 1095
4202 5611 5488
9302 4248 5727
6463 537 5514
493 2178 1571
4943 2354 4676
2026 6357 608
9226 5794 2134
7991 8989 9311
826 8560 2259
5386 5109 8843
9721 8047 1116
5585 7642 8253
7148 6233 5987
8404 1614 8018
7914 7584 1746
674 1573 2107
6496 959 1948
8051 8273 8517
6149 3884 4408
1248 2579 4853
4473 4683 123
6527 172 5827
3225 8284 5677
3153 4913 1884
7701 400 2946
9739 745 9222
1466 4443 3949
4899 1474 2718
3428 5554 9161
4237 3620 2875
8486 477 1809
5057 9823 1640
4820 2488 8659
6958 7124 9453
345 9391 6467
4954 6755 7604
1673 4935 2240
829 1541 5376
9226 1264 9319
7268 5768 7093
1476 4592 7358
4335 7615 5119
2081 5931 6795
3979 723 9284
530 3789 6780
2297 9882 4650
5716 9042 9968
1969 3098 5738
4239 6898 6253
6380 5977 6952
9989 7846 6861
2544 1702 2755
7188 469 5308
1328 336 8699
3116 2526 7414
7933 7291 2559
7505 4810 2418
5195 9412 6050
8473 7798 4140
8825 6477 1982
8622 9698 6446
5554 398 3302
3425 8076 4613
2284 8693 8376
4815 7460 8798
5425 9797 868
550 9762 2116
6030 2390 5150
4462 840 7142
8738 9745 5493
4887 8554 368
7009 9582 6362
6223 2140 6591
1620 5225 4019
3812 368 6177
9288 6356 7193
4786 233 9205
523 5083 7873
4106 7127 635
6294 4379 7437
6169 158 7786
806 4277 5273
8359 9296 8571
2781 3511 314
3857 2451 8427
9977 7308 674
1273 6277 5638
9720 6983 5590
3352 7778 7404
6309 6740 5496
4304 4361 1280
8344 6247 7647
5945 4065 3751
4426 3675 8762
7439 413 8414
3972 5664 7486
7750 3883 4335
9321 321 2124
2150 5813 5106
5064 2929 3119
999 9716 5120
160 3870 7907
876 406 887
7633 228 5416
7010 6637 9442
767 7447 2813
8238 5029 9966
325 4984 9435
1041 493 5113
5013 5873 9792
6530 1750 5489
5897 4865 4698
9046 3269 5872
1297 1063 6054
9924 8387 9015
1830 2273 9092
9806 9190 7772
714 2584 4276
102 4725 2257
3225 6683 1676
4189 7228 2111
8751 5954 8699
9191 2410 4785
4535 248 6524
7673 6746 4671
1504 8049 4365
3704 8752 6414
234 4080 701
4746 148 342
2402 8811 6675
9246 3309 9326
641 6027 1964
2578 5965 9136
5656 5351 6702
5280 5557 5142
9515 7907 8569
194 9357 32
3844 8647 4365
1382 1042 3569
7947 2908 8682
2774 6452 2681
2911 7825 7532
8286 2442 7072
867 6479 9896
2636 9940 1222
9383 3014 6729
1906 2 424
9529 5164 8298
8193 5060 426
8637 47 8525
549 4561 6968
4199 6242 9264
6343 1502 3155
9831 2643 5648
2928 2378 4808
4304 9001 5457
8682 7132 1805
9122 3010 583
6218 9739 7975
7133 7650 7095
5781 9738 3302
6883 3517 7049
2692 2754 2603
8314 6970 7999
2155 9399 1359
6531 8997 1752
6938 627 7680
8013 6118 6722
9858 1057 6126
7284 9649 1896
9260 6287 6267
2239 2696 3781
7034 7753 5979
7451 8883 1313
5986 742 6061
3497 483 4701
6295 8487 4374
7128 4442 2411
3730 9991 7180
5007 7264 6957
9218 7870 318
4259 4967 5908
7537 2071 1698
8662 6345 754
6740 7648 9008
8811 6908 5467
4743 9105 3092
1917 8058 6860
9150 4926 8322
355 1256 7879
5188 9820 1153
3672 514 3164
7140 725 5731
4658 8864 7088
5652 565 5782
7967 1456 764
544 2404 5681
4650 2571 7891
5550 9653 8257
8418 7496 48
798 1456 1767
9244 78 5203
4847 9510 6213
3813 538 28
8331 833 9533
9492 1634 7416
1565 180 8665
945 8243 3559
6920 5630 1972
5174 582 437
4923 3210 3643
9786 5814 3342
3664 7937 1830
3285 850 6899
6968 9998 7959
9181 2608 677
2980 7995 1873
9290 3893 4056
5248 4801 3514
9449 9362 709
4414 589 8681
4172 2778 9854
2876 9655 8921
2245 4547 5757
8192 5413 8411
3122 6152 6813
3362 8349 1974
4550 599 302
6066 8468 6987
2892 2030 9004
5232 1513 8904
5404 225 5995
7885 9405 2159
6795 3140 5080
7783 8614 8097
562 1440 9646
2761 3028 9690
5392 6668 829
9813 1852 5901
4479 9324 9888
1596 3897 7445
148 8243 3370
6040 8245 272
2397 7215 9262
9593 9463 6117
8522 6191 5293
9149 6620 8309
7833 7973 7551
4588 8790 2870
8777 9611 9584
3239 5209 7046
7699 4688 9172
4340 899 7270
1764 3224 8842
6996 5606 41
8255 7529 3357
70 5973 1020
7217 1877 8146
9901 5027 7261
1328 1490 7424
7096 9963 8167
699 2096 915
1138 7607 2795
3575 9973 6689
2841 4251 3845
7780 2960 2499
2705 3202 8726
7162 8023 8608
8730 3739 6170
9672 5441 2601
1804 9310 5768
13 5730 768
9605 1636 6816
1882 4613 7936
3403 6273 7198
4076 2987 885
959 7243 8742
8217 2157 6449
891 3586 5861
8441 2432 6112
5832 9200 8187
9039 1745 8762
5918 3432 7644
7699 8426 4997
9254 3210 5114
5734 5867 4560
4030 6894 5497
521 9669 6314
5150 1953 4936
5184 5684 6478
7376 3669 5525
735 4965 6326
9276 2459 9583
2021 1572 8888
5322 191 3656
5460 4907 8598
1026 86 7629
1038 9166 2176
7482 2923 126
1326 843 4503
7458 5091 4422
2082 9816 220
2173 3133 3239
676 6118 4991
6325 7566 722
7439 1840 2336
3788 9792 3845
5857 818 7459
6039 8435 5991
4058 2477 6778
5199 3566 4030
9043 6642 720
6661 8265 4191
3149 6703 2055
3543 380 5067
3664 2915 5866
4956 2749 8989
8022 2770 2970
9418 833 9220
4986 5848 2948
8283 8991 3552
2569 9274 4498
4402 5948 6530
4878 9773 7488
952 3736 7664
3347 5591 519
433 9398 4429
605 687 4967
2594 226 7335
1569 9494 4332
7948 5061 5834
3899 1522 4882
7477 7651 5527
5300 2060 7704
9331 4197 6328
5330 6221 3969
6088 8303 7538
6919 5970 3434
7719 7153 5851
9528 1362 129
4501 1310 3725
9178 4182 8829
2857 7974 2436
1041 9142 7354
5211 4944 3270
624 9008 4146
2172 2333 749
1724 2672 1234
4651 1282 2411
3909 2893 8026
9125 8338 8961
3351 9000 9772
750 3139 3705
250 9166 638
2501 9629 8535
9296 6135 5484
2217 2315 5208
9143 9511 6793
4918 2362 7648
601 8000 5781
4240 2573 7007
7584 1721 9629
8785 2245 4352
7799 4706 6350
6330 5420 5354
2270 2121 4935
6891 5048 9245
3045 5129 7784
6091 5510 6102
8748 1072 684
1901 5924 4791
6363 8569 7266
2379 4488 8782
6240 656 7999
6444 2305 877
3705 9744 8611
6082 6794 8762
2079 8984 661
7506 5273 8520
7277 2807 2170
3139 4630 2037
9586 1282 2989
5111 7409 9429
7480 8358 5657
2703 7628 4621
2831 5946 2795
5964 7849 8270
9736 5624 9684
710 143 127
5922 179 316
6269 6366 1800
615 1334 8267
62 4394 4777
5370 9734 3993
4226 5423 6444
6234 8499 7775
1621 4726 5844
6256 6243 994
7859 2078 5501
7351 6043 8416
8495 6549 6219
9348 4361 3002
9528 1737 2622
6704 2881 6809
2906 7685 1152
5514 9139 8143
7226 138 4222
8334 3810 2701
7141 3842 6563
4264 1303 3114
3077 5703 6236
8583 4505 1140
3064 2236 4598
4684 576 3269
4340 125 1010
8039 1101 4584
5983 3598 7425
4743 2043 4272
3414 7586 4264
9067 8213 7564
8133 2871 8057
6908 6492 2005
15 7379 29
4536 5954 4953
9943 4499 5275
5311 9971 2116
9944 3412 7484
5704 1666 9259
169 5154 4045
4732 7986 3201
1795 2992 788
4266 1216 4375
5825 9619 7885
5308 7032 1250
7494 4642 7553
6336 2371 8269
3188 4442 7759
6723 8182 9462
3211 649 8569
5903 1534 1765
4165 1434 3607
8713 4917 9012
2791 8075 259
706 9383 3820
6517 7217 6199
178 6073 5481
3472 6300 5316
6174 8022 7880
6487 974 7376
1135 9 1323
5436 8876 3280
7208 4545 6848
6079 8184 4815
9280 7050 6
5627 6384 2753
613 2723 1413
4940 3990 3346
5651 4042 1856
9847 8790 9415
5333 7793 7555
9698 2227 2948
738 1780 5158
4954 933 803
6797 1206 5741
944 4920 5748
3115 6776 4607
3942 9118 8750
7813 1855 5745
9033 9963 8507
3529 6101 953
2386 3550 9986
1111 3497 1940
8235 7837 1364
4267 7174 5109
3193 6730 6960
7128 5184 9254
3343 3486 9963
7846 4937 8671
1750 1098 6810
5625 6776 9745
8347 6986 381
3443 4793 4211
4669 7365 5539
6177 57 3807
1781 2035 7411
1717 4348 8694
5177 549 5120
76 1858 9752
3462 8368 4360
6039 9959 9210
7880 5718 8006
3617 8099 4774
5300 3130 3933
9923 2336 1146
3330 7029 6439
7282 7772 3437
6804 3456 1520
8183 4184 5264
7136 5701 6863
8729 9189 9091
7618 9889 6962
1407 615 4360
4197 9775 9119
6695 7091 3924
6856 7140 2358
4877 3281 7021
6873 3646 2996
85 4193 2306
3683 4471 401
667 375 6096
3083 9652 9705
2493 5665 5297
1971 8151 8146
6474 1723 2703
1174 6879 3110
5309 5178 9730
1428 9673 4529
8014 8621 6277
4559 575 6961
9617 7605 8175
3554 6421 4924
2230 9869 9756
9724 777 1086
4343 7461 7574
3864 3607 8887
1587 5339 5229
2200 2642 3206
9452 675 1046
6191 6482 8807
2889 8268 8873
1314 7374 7678
7415 5511 346
349 3365 541
3906 3809 3306
1054 6650 8843
5005 939 574
2258 8558 7188
2808 5210 2925
6711 6253 6022
6662 5101 3305
5069 2426 1466
2859 195 7610
488 5207 8557
7737 5838 1441
9456 6925 2408
5740 9213 5495
3044 6111 2305
3315 3612 3837
9411 3993 5612
9000 1452 9637
3698 8963 568
4615 8508 4614
2576 7218 1532
7562 3868 5256
1388 7159 4928
3371 4403 6748
7420 1162 9806
1392 8578 9818
5694 3282 1822
5205 4698 429
4392 7067 2024
8705 9794 6443
3739 8161 3998
4196 7886 9992
3309 3275 8642
6106 1056 2850
3296 3872 3383
8713 5837 7801
7521 3147 2541
5982 6788 210
6909 808 6425
2914 732 9398
5135 9480 7996
4098 4046 7261
7550 8650 7889
7798 7586 9845
9574 931 8214
1213 8495 4946
1334 6410 8415
642 8347 8957
8442 8031 6671
2770 3467 86
1343 7218 3907
4219 6072 1737
7526 885 8383
6989 7943 7116
8755 411 3758
8010 3374 3083
8747 5407 7083
9952 5428 8816
6113 7760 7613
7193 7335 4889
5888 5084 7446
698 8926 1341
1711 9774 1114
380 6758 2748
2241 7103 8154
9967 7628 7174
130 2917 7419
7619 8201 9803
1802 4105 1926
1082 4538 432
2584 1342 1465
3003 5492 7922
4378 2671 5372
6168 9889 9311
5691 9391 2291
4545 9303 307
3861 1432 5222
4411 9383 9850
1524 1059 8134
1790 9124 7575
2881 6772 7588
4935 620 1628
8823 408 5069
2942 2693 903
2922 6364 9166
5360 2257 2597
748 3028 4971
2666 8419 415
4376 8621 3822
9865 729 241
2357 6020 6628
8341 3795 5800
5358 1333 239
8354 6823 8396
4557 5086 5479
4583 1184 290
9361 5382 4655
7530 8116 7812
4804 9085 5251
9437 6357 1815
850 7323 3909
4767 7309 9807
7238 728 6637
8394 2535 2302
2507 5343 7178
3534 9731 2795
2568 4899 5839
7386 2236 7743
8528 1808 3895
887 5304 9851
3248 8411 25
8594 4929 9027
7986 4520 1149
386 4048 1958
5112 5379 680
6503 9205 6058
2249 7507 2546
7376 6771 743
2004 7571 7854
9538 7483 6559
693 7710 213
6433 2154 9641
9241 466 787
5523 566 1006
7202 321 448
6631 1003 6189
4717 9300 7168
9828 2819 9222
517 9662 3296
8406 5829 5582
4056 7068 6998
1349 4151 7680
7990 2577 3506
4568 9209 2505
6597 8961 3001
8955 9072 8905
1383 9816 6572
631 7966 6837
5581 651 8554
8630 8287 1520
9145 5980 6236
7825 231 9071
1096 8982 1641
7305 3321 2230
5551 7898 4610
6915 589 5967
9614 4685 4146
1456 4086 1013
7500 9374 5070
8487 4072 1527
3312 1717 4008
5787 2825 1979
9225 5186 2505
7396 8639 7692
948 3678 9759
1754 9955 5483
7243 3460 1032
2337 8584 2182
5926 9418 5091
3384 5911 432
1379 4050 1771
6236 4952 7400
4312 3886 1413
1428 2259 2109
2778 8052 9703
883 136 8335
6492 3829 7266
310 1448 7262
3167 545 908
3407 4124 892
4251 6241 8392
5429 12 7932
7956 2004 6769
4374 5971 7037
5605 1571 9643
810 1638 586
8543 8301 8700
4030 318 2882
5483 212 7117
7663 568 1164
3453 8913 9162
7609 6448 8927
3475 1402 112
2063 5371 1788
1651 777 4305
6593 2726 5239
6681 4407 642
1854 4767 4085
2652 7329 4382
2833 4102 1532
7698 6235 5339
1340 6471 1
7737 6496 3377
8060 580 8516
5312 7772 9197
4762 8327 4877
2878 5123 8601
8304 9087 2064
266 5847 4540
307 1621 7277
417 5313 5211
8261 8864 3232
8086 3672 2979
5940 6691 1359
7216 1979 6740
5067 3964 9478
1364 6888 4408
8080 4539 4517
716 2101 4651
1579 4114 8100
2996 5721 5329
7400 9592 4250
9322 7515 5289
6179 9777 9779
6898 3788 956
8960 7046 8243
3296 6780 7494
112 291 4756
4757 882 8967
1252 3628 9893
6028 9055 9305
6748 4131 7367
7498 8171 4442
7398 9799 8814
3025 3503 2200
5496 8848 9664
15 1813 2009
6342 792 772
1342 185 9358
7039 6287 468
5932 1134 8065
9771 9635 2104
2807 2573 132
7344 8916 3403
8958 996 7086
9336 9651 1172
5375 9246 8571
9794 4065 4023
1431 6621 9763
6104 6733 6899
7487 3180 6582
5005 265 9524
6633 7183 8223
5514 2362 7677
1803 3908 5316
9558 6537 6277
3427 5909 388
8835 4523 8646
7975 25 3918
1972 8266 1462
456 3300 4503
2801 9199 6063
9186 3133 4242
8487 3010 3143
9574 4729 2119
920 2527 7970
8895 4756 9057
9308 8508 9517
9349 9631 7031
7599 9205 102
5454 193 247
8060 1281 6046
8360 1721 178
6984 2678 8469
1800 4432 5973
606 4083 1134
5550 1862 4310
2263 408 5932
2236 2957 6491
2140 8877 6544
1122 6993 5053
9688 9330 4777
8473 3864 6502
5225 3929 3209
2368 4135 8080
9058 9897 3053
7930 6288 1726
5739 1031 7552
496 5624 6264
520 5173 366
9030 8797 3185
5103 7345 9844
641 1172 8821
4089 7593 8277
6655 660 4273
2758 3165 9432
8113 6986 7371
4986 4704 6586
2300 9693 1195
8567 170 8640
3738 416 6407
7406 5322 4802
3885 8317 7570
6816 7588 6764
6753 5850 2291
2237 9134 8003
7995 4707 7275
7882 5770 4294
813 2293 3036
8016 1647 479
8876 9494 1691
3036 3025 4828
8226 1920 4123
4742 6598 6307
3219 5785 162
7446 6258 981
8505 5095 2151
2314 5909 2550
9484 2895 2296
1028 1239 6544
107 3919 6536
9932 4092 2110
6554 717 730
275 2232 1368
6614 9799 2420
3606 6094 163
2300 5403 2167
9362 564 2121
5862 4072 3073
1678 6858 9905
7286 7621 5394
6961 7542 2664
5550 3224 6168
9884 3586 5817
6072 8706 820
7281 2698 561
4277 5552 2620
9049 1759 6996
9596 2272 1164
3766 9179 3368
1062 9849 9602
5838 6318 3352
1764 8543 4563
267 6239 209
5636 2049 8461
8940 8748 256
1487 7902 3760
3233 5548 9478
2277 7954 4839
6849 2218 8019
656 6577 3283
4759 2872 1288
5007 7364 6050
8278 5764 7163
3274 135 8614
6253 1432 4260
6028 2795 1244
3887 5897 9682
7430 8729 3485
4746 7755 8237
980 1711 2981
1603 1685 4719
9995 7999 4085
6956 1326 5858
8517 9482 332
435 7439 6484
5857 4970 6328
4759 5928 333
7570 865 3556
2464 7527 1805
4485 8315 5560
507 1110 3455
3376 9398 1593
5309 9764 5152
6037 6294 7877
7012 1992 7231
5276 7573 5284
4997 270 7793
5563 8088 5861
1094 1944 5132
3695 4118 9028
2127 490 5073
7671 9630 8374
4980 5136 6604
6979 4883 9472
3947 8430 8626
3855 6734 6242
2456 9972 2553
2317 6777 331
3333 7871 6440
9800 7630 9896
1979 3495 854
3138 8095 9278
8484 4889 6418
8921 6214 5031
3204 8862 5453
3424 52 8860
108 8329 5024
6758 6245 270
3095 8172 1894
9980 4111 3188
2586 7815 8718
9372 1650 6364
3779 7097 1810
2040 4501 3956
4079 8157 7543
5653 637 8730
142 8411 2444
7969 1732 8526
6693 5540 5203
392 6375 8566
1885 2336 3869
2739 3402 6179
7817 4571 2791
9797 9399 1710
9178 8779 6532
5052 8378 4905
8915 310 3305
6084 2801 2094
2715 5883 7443
5981 9667 1347
1078 7570 6388
3089 3508 4504
1774 826 8062
3036 7518 3649
703 8974 4720
1372 3681 8142
8591 2878 5560
3350 7778 1654
9620 6781 6259
7856 5258 1114
7587 687 6933
2851 1932 5730
4045 778 7107
1189 660 5171
298 1631 4028
864 3722 3693
5362 944 171
7863 5231 638
786 4776 9628
8646 2461 5836
9160 384 6663
4839 397 5263
5561 6663 9944
74 4821 5502
4534 6519 9660
8911 2302 528
9647 4342 3920
9640 4222 2320
4763 9640 4195
8958 2844 4049
9253 3180 275
3825 4500 490
9922 8873 2147
2430 1234 1004
9398 8612 50
1045 3158 4691
8276 8386 8465
9596 9693 2876
1069 9093 981
6036 7676 1554
7557 3654 8604
3649 5248 1556
2507 807 2142
7859 8458 4049
2097 702 5440
1071 2297 1232
2790 5510 7916
3746 8788 8821
4545 2123 5471
3286 4493 8106
7606 9899 8540
1370 8088 4296
9946 8688 2873
1430 9855 8767
4203 9415 3699
7747 9233 7629
5233 345 7787
2576 1006 9669
6198 3788 9807
5833 4608 1918
3248 9090 1532
9109 3277 5677
439 383 558
3897 5733 338
6816 7004 7157
998 1126 9819
8004 2286 2985
896 4020 3640
6452 62 2216
7659 339 1296
1310 6423 8719
9246 6841 3216
5789 3188 4334
5429 3881 15
5255 7363 6975
2660 325 3809
7722 7034 5918
2828 7693 8690
7057 8997 5047
9467 853 4652
713 9719 8747
5847 3386 165
7725 3061 9305
6136 9357 1932
4185 3053 5230
1670 1070 8313
4633 76 1352
375 8500 3961
8152 7624 1925
5790 4970 938
6040 3287 431
9356 3236 723
3388 8660 3846
9695 6127 2374
2017 9187 5328
4617 2147 5980
3576 8119 8053
8115 482 2244
569 4846 6443
3661 5742 5415
5827 74 777
5584 3629 6548
4889 7575 3045
6561 7717 7675
6581 9247 5277
9787 94 4928
2295 9494 3739
4981 1752 1072
186 6746 9728
6284 4857 8723
9436 18 212
3649 8017 4244
5983 2801 6595
3505 9958 472
6527 3615 3967
3013 910 8323
6176 3044 4808
2934 2964 8694
38 8797 2632
6539 1439 8808
7967 9812 2
5958 2188 8941
5276 7673 2232
9619 3206 1203
9053 5511 726
5877 5376 7020
2097 2497 2928
4877 2595 8695
620 3926 7718
980 9391 9172
709 6816 6839
2043 6150 5677
2061 8832 1578
5100 8131 759
61 7150 6210
3541 6819 3211
8233 9474 4154
2096 5492 8133
8620 3104 5262
4670 3634 9411
1507 9693 7234
77 4280 2185
7215 4078 8126
145 5560 9436
1166 7239 997
7121 2873 528
4431 241 964
8338 4719 1443
6650 8612 4249
9939 732 1423
8747 4244 992
9475 9363 5186
352 3863 1250
3166 4036 7836
5737 7911 7889
7236 788 2245
4885 9329 281
3507 4071 4754
136 6130 1984
5242 2607 1977
7611 9360 7747
4524 3336 7285
7938 3935 9148
1445 8810 5041
2004 7724 7542
6638 1710 6839
5406 7854 3313
138 4077 1955
6318 9639 562
5108 9862 8400
4355 8930 4125
1028 1827 5505
2610 3743 5515
865 5470 6301
630 582 2256
3385 2779 5425
8026 5344 2240
9387 1794 2511
818 8406 1827
1831 3394 938
9755 6565 6832
2337 7234 1872
4743 4982 9702
5092 3398 5857
1344 776 8046
4069 2139 1977
5700 7524 1310
4971 9809 4051
7186 638 3626
6379 9361 415
8769 1685 7462
9941 1031 538
3450 1762 8648
7481 5942 1736
1609 4595 4699
4416 9543 1997
8423 3901 1133
1055 486 9890
1816 6755 9379
3709 4748 3636
2858 8260 9718
3767 2852 109
4536 9740 2969
1693 3366 2233
8575 2306 7277
1948 8752 3570
1437 4743 1277
9840 7926 339
8624 3527 3413
7320 6933 7139
261 184 2722
2103 3907 3199
3566 3276 6282
1770 8515 2146
478 9341 8606
1761 1194 2815
860 5896 5946
15 8695 9284
9576 7844 205
3372 4667 7302
3295 1830 3205
9516 6998 9401
8794 5812 390
3764 508 980
1586 666 8759
5260 6050 7395
5518 3504 2400
5388 235 742
9935 9815 1558
6638 9141 2639
1659 1822 4813
9839 1320 788
3473 5848 9258
4655 5674 9161
1852 5372 2059
7708 9173 9338
2058 3401 2844
4158 8980 8984
7980 8064 3583
6380 3177 3391
6166 797 3823
859 7172 9533
5856 2368 832
7145 9942 5828
1150 3856 4115
2603 4576 5703
5135 4961 8923
2487 2625 1850
1030 2519 226
4980 9794 2866
1418 6262 6308
6409 9713 6737
5091 531 9049
5309 5840 6731
5385 1125 8769
7985 798 3361
5657 3493 43
8595 7675 777
7396 2488 8968
7547 4141 1485
6122 9286 7291
2761 9100 9912
1160 8625 3364
7781 7554 6527
5067 8469 8653
1714 7298 1382
6406 2815 7876
6771 8584 6252
9249 5700 1281
61 3792 6786
4034 5600 1125
3937 1171 4254
1087 5079 5304
164 8588 6900
7194 5713 2931
5441 760 4215
5768 1 4880
4541 8006 3031
8095 8252 7312
4674 3206 1514
3582 5862 7547
6420 9547 2185
110 333 3193
1381 2248 6947
8925 8529 3
2528 6084 4497
629 9575 7250
7656 6256 9955
2394 6292 9610
8352 8096 8463
5892 4104 947
3733 867 248
8641 7966 2802
8575 9119 7279
9012 4802 5272
743 7321 4011
4638 6452 7587
6282 8441 3162
4614 1019 9715
1261 3278 9775
8975 5464 3871
5113 4816 5474
8268 3351 5339
9811 7981 4440
4539 8480 7021
8817 2170 4642
2654 6473 1665
2948 1735 270
7657 9260 47
2558 9245 7672
3482 2514 677
1230 9426 7418
5761 9222 250
5176 250 2235
9660 4320 8515
8726 600 4435
7437 9206 5096
2689 9693 8663
5958 3523 101
5197 8517 9842
4597 5289 7788
5709 1532 7473
2610 4470 8779
5420 9033 4880
4186 6701 9234
6084 512 4647
6761 7552 8169
5421 6813 8018
2229 8901 2375
2513 7932 1485
7021 7000 95
568 3647 4737
3601 8860 9692
2737 4173 7338
5657 7409 4008
1879 2142 1945
8053 5653 3429
2228 5879 9674
8002 404 4126
3243 5973 3916
6344 48 5356
8340 3381 5811
3836 3584 6572
1537 9823 310
608 9641 9074
7164 1161 8247
379 4525 6381
3909 3092 13
9336 4252 8900
9956 503 9403
6548 1059 3139
7157 9955 7255
8961 5903 9956
6746 6285 7885
8947 1006 4001
3550 2044 5491
7012 3886 3758
9220 93 9326
6578 1571 6636
6022 8117 2218
8877 4843 5087
4785 7249 5685
7181 2894 3656
8094 1929 7831
5372 815 3397
4490 9534 2037
8359 4884 6843
7469 7732 4723
2735 5896 8389
2656 2893 1140
4681 1461 5734
6462 6497 1149
3447 4399 8849
5050 9642 5710
5746 9913 9915
5947 8054 238
1294 3034 218
7381 6657 256
2583 8960 2452
6882 7425 479
6648 5995 9514
6820 7553 3772
5952 9130 7951
7523 2543 2804
1813 7567 842
8579 5227 1968
8772 6312 1477
6724 1401 7562
306 5881 5742
5934 9812 27
8438 3493 1922
453 8935 6327
9739 6813 8503
4646 9452 7207
7924 3651 9699
934 8209 7299
5160 908 8803
9044 9137 8199
7479 4190 4315
8704 4757 5620
7762 9687 5292
5964 6110 6791
9086 7518 6078
2376 844 5460
5107 1493 8008
2327 693 9649
4240 4646 1083
3448 5993 1293
8912 9516 9571
2113 4639 3697
7332 3869 4791
7848 4470 9361
1231 730 6790
5682 8738 5241
221 4898 9928
2400 3810 9718
9019 2108 627
4664 9965 5615
1399 8403 4730
7113 8275 6313
883 1857 6467
1348 1716 9091
3172 683 521
2323 551 7142
2217 2346 7155
4247 3915 2816
4747 9361 2939
7157 7241 8572
6070 2772 2679
9932 7783 2250
394 1544 175
8770 9684 3267
2316 6501 6112
9690 1651 6716
520 1685 2351
2449 5392 5985
6622 1569 1886
7169 9303 1269
371 7387 6962
670 6433 7020
300 722 2998
6257 9516 3824
2746 8552 7235
8295 3727 6986
137 1790 1045
1046 7659 6698
1651 1960 8947
900 9594 1413
6309 6178 1967
4007 5102 7095
1384 4672 4395
1404 3920 1011
5990 1599 9254
2879 1257 1015
9469 3873 9650
6398 6887 8414
7978 4740 2858
5424 2040 8796
3654 9249 4266
9811 2055 4217
7731 6530 8
3980 4175 6906
5289 9149 9746
8920 2626 3152
598 139 8184
7219 5095 1987
9132 8742 2039
8222 9545 3840
5209 8907 6324
895 3279 4999
1391 8129 4906
3763 2854 4902
1735 1097 9639
4513 2234 588
4189 220 1335
6759 5540 821
109 3832 3919
3430 1911 5509
4405 8655 2107
9867 6336 1363
9551 9235 1700
8884 1504 4488
5782 2479 3918
1890 8569 4150
8281 6454 1609
