100000 200000
29580 93055 544
65286 71542 45902
97621 99633 46143
74442 7403 28160
26018 82240 87486
17319 3705 30652
7744 17816 4632
73092 90771 90000
99559 9326 39138
68664 78178 58984
4560 56818 39969
73696 76847 54072
10255 95088 29330
33228 34435 84494
63232 78355 84894
73120 78965 62198
54447 39798 42076
97192 96974 98148
94399 72710 29503
35337 81919 18771
63954 52737 86065
11199 60634 52889
37354 98980 17827
7049 60312 94814
94381 29070 21793
91260 47728 1247
20655 36810 53824
67976 58485 30698
28685 6275 91097
72201 14872 6835
8259 65131 36299
37505 52517 9440
10683 23218 62611
79208 77853 80711
66143 7058 56101
19677 98404 48581
39872 42194 7902
33328 19049 76301
79521 58395 66369
37637 24214 61808
65633 75388 59553
72479 82059 83715
74852 71319 72917
71034 99902 65445
65787 24326 31855
21806 33327 52393
22557 67825 94502
89110 37548 74092
81287 68874 15815
69559 46237 77315
31227 7734 79176
26639 91290 88648
59107 78126 33732
160 17169 65473
33493 85513 71057
53850 83599 46506
36585 96702 29305
14674 4215 91692
91919 10303 68031
37213 67622 77791
23797 53078 913
55883 36262 15072
99542 33020 49938
98663 76626 9816
15892 64556 63965
60067 72305 40954
22 71427 75779
45495 61165 74682
7393 27127 50539
92595 35500 92780
87102 70979 19411
35177 28547 70520
34987 27411 70515
81978 32460 25232
4265 7697 9697
13411 98522 60451
80370 96989 54595
51823 53354 56345
16844 2461 73467
76624 12281 72486
568 97142 61146
29610 45226 37256
34785 63018 76537
70798 4887 35315
44789 68235 27028
13387 30352 99745
94867 5558 86913
46050 70309 7989
27567 93360 54156
72101 24777 26623
65663 28153 22800
45624 71387 13426
20200 10668 92120
1737 2491 16626
76157 69141 80736
37997 22988 33858
15479 12039 2388
71806 16944 90891
12636 39868 36647
94817 43925 99025
8851 33400 94186
95038 37078 89832
83888 19845 82884
21700 72819 56843
50329 85263 12915
3109 68582 33792
62275 9895 68162
18965 84870 87568
10676 3339 57197
1561 7593 49731
45857 26701 54501
54819 28710 40426
78195 87883 47013
10498 67367 97706
28776 82251 56535
33278 30035 84770
60227 39915 88223
46483 64991 47202
89435 68253 50385
65040 62989 69715
14836 83883 11522
55035 54592 4631
36475 73635 6758
51580 29884 11116
60053 4417 3346
94939 65367 62148
61948 6616 67061
29550 44065 81011
66361 50899 96555
173 71838 60555
13960 58317 76925
47739 56449 24187
82521 21593 61653
43866 32731 87104
31137 77595 46352
46443 6515 74102
53762 37118 80312
47443 89966 81279
13112 74130 65193
27563 93392 89388
82462 57937 7054
4700 45439 33956
67526 34661 24020
68722 96943 8287
11567 58131 22266
19215 24294 82484
3175 20383 52631
56889 58828 81249
89584 75095 84083
19109 90847 87524
35361 2710 32674
30746 1447 74530
76372 77603 67223
48455 92255 45079
68792 4797 48566
28019 96997 67659
89600 26432 97383
30377 57568 114
57732 34218 33294
34982 39882 18560
49776 22610 44740
11586 35458 27429
94498 28980 67548
68851 54279 30654
48396 81084 90780
40494 97193 29707
91075 19591 81779
45297 90902 44696
29319 60930 16874
96927 62242 65242
49399 61861 43284
80270 2725 24204
35883 77224 18852
19910 68289 94801
63542 58037 62305
54623 30093 88075
89371 62353 10849
36448 18228 95433
31294 15284 50638
96498 88897 78424
42425 84237 8588
75641 54631 30250
46853 27145 14591
94867 15308 52039
50662 94317 41014
5193 41885 26628
85858 862 6597
916 45648 11576
33808 77773 3931
19386 13543 65405
98522 67891 59931
5485 40174 69098
38344 46736 8243
65395 66336 97896
14044 45446 18181
62762 71222 52111
9117 88818 59373
77218 70411 53870
45498 4462 20867
59851 25638 55868
41768 20397 86871
30571 31403 12964
42828 63043 22727
64731 16377 2035
20334 28752 39538
783 38435 88588
777 64991 18977
98843 19577 16633
19274 26171 95502
76470 72471 64541
23826 55663 93404
72851 17586 86053
82585 77328 44459
61852 87721 64156
27720 35087 79670
36504 89962 95832
66084 13965 47416
26727 54543 33310
94361 30864 90448
56824 69224 32836
64715 30888 17684
29997 56139 61537
12023 69672 98076
32998 81743 61895
34733 10537 42089
34251 23592 76955
74290 56366 58686
29318 20178 27595
9968 23217 79492
97860 7738 70223
51208 73277 20334
79863 29047 24245
68839 89357 47704
93824 1633 95798
43031 29572 26188
65534 24393 63423
46166 84728 81927
65111 94302 19677
44248 21084 60614
20719 19895 69639
78362 6068 96377
67633 66447 74491
43833 18476 54221
18845 99161 40906
98576 98184 9157
51115 55312 52555
62572 34655 32
40355 48744 22122
92257 49533 16308
22690 90411 5492
6042 4058 88088
49512 41592 19172
26086 40769 77402
15071 10366 30406
46005 21981 44842
34754 42996 56655
1793 21172 89553
86682 97265 76046
53062 29827 79066
87863 91176 6020
57874 35304 69109
23963 14997 62525
7795 82362 7103
85901 37896 53097
57693 55772 44331
12751 85290 48229
44315 18530 2184
38074 77168 4762
47248 34841 68866
57678 95402 78323
74103 82582 55277
28470 3627 59836
95180 49913 96701
12226 30829 1016
65695 78361 29482
95482 6473 34465
80403 29011 26093
76486 25213 78808
14318 42860 59296
18702 12101 13056
39557 13967 72172
85096 89711 43429
87220 45671 30667
7668 16573 54450
60713 36192 78440
11190 32252 7271
96004 37558 92775
7604 50458 293
21597 44075 13083
11701 27315 76175
98210 95175 18551
61503 85713 73658
37904 20309 4142
25123 32627 44192
73093 48751 2952
19206 81292 46657
58668 41343 92474
67529 57576 69594
6301 69645 99872
66954 37373 38954
76482 87582 92029
79796 4643 48961
13440 1778 8156
95606 19403 25725
22861 51424 10356
10734 65019 11845
68123 92098 79985
73192 89323 38153
53309 90897 36792
32247 83821 75414
48528 48807 68447
83495 38903 69515
28298 98936 40214
36421 7793 46480
27916 53639 41403
80865 69048 59500
11145 39527 16680
25092 28367 30020
18804 87917 57760
96199 70371 37064
90619 52450 35478
90494 51240 67458
78690 31580 71162
88495 34856 80826
84584 82804 89298
79274 69035 19886
33395 5236 73753
87759 64168 2595
29787 24012 41485
15415 34268 17916
64677 37051 15036
70405 99974 88473
13656 3599 58740
72129 6508 90779
29576 10258 20251
43944 39513 86599
18393 98382 99739
43072 66133 11405
30049 15739 78970
38348 86673 89293
42477 45474 62719
35094 26569 6817
21835 19915 30386
28120 33327 64442
83849 55109 74136
52499 67174 22876
61317 1913 60554
41498 22884 9133
6992 73817 40781
94809 32387 54774
21150 59851 29327
82300 31038 99519
27201 19884 86412
45753 60934 43724
21862 67218 36644
14264 2505 18519
76130 30667 88725
96813 69773 73850
650 54677 34963
75717 52305 81393
67773 89634 5174
35140 45349 22384
17186 90834 61920
46875 61098 1803
32939 14134 57356
95461 71695 28241
48021 13148 81564
2090 96253 35150
72829 81797 21470
39442 80034 14462
43173 14983 27786
1771 2074 55775
38268 24788 79985
90752 86421 61557
46461 89870 80061
70281 16776 90461
40893 95324 30868
68140 85271 43958
89373 36698 5051
5749 95968 24090
81719 26977 94773
5997 10278 2924
57969 79854 97912
23923 90834 89887
28384 82109 35134
5042 55679 10717
24696 51033 3831
29857 37874 44384
86324 45620 96408
38628 32670 26914
69015 76608 58566
98536 36010 73673
29308 63123 74219
65145 10323 34025
70793 98682 36384
86697 4563 57471
42319 32496 80087
22858 7210 54668
69228 41936 49421
13730 48529 38746
74500 78506 5256
70240 71621 61106
30528 70032 39185
14368 87001 88184
19691 68440 54335
40874 63280 55298
90257 24910 98711
33139 27140 65634
62125 16189 37809
30692 89969 81870
40229 66659 76146
16275 16238 52485
43323 82825 81029
97596 90406 28850
99144 73642 62679
9924 40178 21097
42787 41303 80454
16761 85435 88566
14405 70679 9716
15497 27653 20796
9624 87665 78658
19424 99911 2471
7379 27419 8717
12360 2212 84642
36841 70545 25994
37347 7957 74151
53026 60335 50497
1735 85685 68108
7960 38814 77161
78095 52462 32628
46763 38510 40611
83551 36336 63019
2980 49432 72307
49442 29641 35258
34997 44952 88376
44399 82225 83856
93766 11699 95719
38 58409 37970
71786 8983 71994
40100 83867 6864
70670 6360 79115
20842 75929 92987
91838 48429 62064
12364 53067 55868
99113 85082 56792
42230 83907 38927
95701 50900 9850
51073 27228 81403
14404 44129 60043
54733 87457 78971
32118 48698 19944
41397 58976 19725
33616 3765 953
99453 23560 22619
15915 77149 20980
93139 32003 64245
83215 60021 72689
17018 32508 28182
26367 25548 6527
54191 9805 92945
30441 9288 73516
48450 75895 14010
7399 17633 77930
90512 83564 40376
98548 73931 16019
77462 55240 85271
87003 56424 94664
83191 35952 66639
90244 87078 16957
92117 62476 31777
8484 23024 84130
65451 67474 596
40742 93430 9240
87783 71973 79087
47907 53559 79020
2955 12688 90190
32206 6159 30900
88898 78015 33818
30884 73964 88476
1915 26490 23570
89522 10027 92166
13505 91989 60539
87789 31981 80396
77398 71314 77594
89189 39243 21814
94282 99176 85018
2304 74204 84730
3244 74305 46461
83027 86907 32390
61359 82949 18485
30205 7707 95817
50738 78841 17915
93287 61173 24461
385 25436 22139
81364 24556 48174
10278 18419 9512
18877 92319 26653
88692 68863 22777
22669 77262 42752
82658 46101 31075
91416 5704 9478
92676 74546 8142
15122 27184 80593
19555 51249 33357
76531 14554 61770
8254 21567 46660
90000 56853 20345
21969 32405 79476
16557 31816 76813
78057 77454 70681
4499 6504 58849
17108 26931 81770
18099 84319 39971
20784 46702 49050
6107 71957 43166
96746 39970 29026
27691 21445 20429
87802 45373 40297
77305 85591 499
98734 38707 22869
81539 41158 50909
94463 23163 1692
30220 65315 81093
54534 86914 273
73129 18796 88750
42086 33695 41966
27411 49373 66784
31689 61872 83306
6825 52628 1870
66301 45322 17034
29686 96093 97765
45610 28545 41978
49275 1150 78474
41139 24084 71252
50360 14298 12165
27022 18504 70851
78585 38402 69959
41563 2214 58516
22494 60051 23584
45970 20800 79134
52777 86925 92308
39665 4171 99282
65237 60413 35721
3195 92782 28203
39354 83568 66981
61885 72049 50335
85248 76340 69723
93268 90084 1056
30272 68850 15282
6660 13365 35866
78929 83853 49943
33823 34780 13886
13381 87528 17523
23136 5106 85304
30197 20866 7537
51078 60925 71609
65432 10656 1914
76091 26507 52462
16638 37586 71196
9014 65277 29162
85740 96510 28498
5405 37145 94356
54577 56937 1622
41656 23050 89155
27274 99800 89039
13348 12087 73171
64300 17489 74364
55220 83740 45952
47692 63629 61112
13686 87007 99410
25079 16035 52031
51117 79289 40438
33540 55878 33519
12699 70186 17216
50955 66002 41006
31529 9755 60733
5144 32625 76519
31833 94348 54505
75304 12546 70486
30065 87683 47733
24021 14461 81079
12622 70155 25876
78256 27431 92951
62515 73692 13180
25405 21419 98994
10155 59883 67944
70485 32593 86483
28256 95384 30617
96986 54108 54608
66052 71153 8214
12102 22374 68087
33129 25976 16327
5167 68465 61038
57561 77840 24001
77929 96031 49220
55000 14764 58938
23982 16826 87612
48998 70974 47382
26667 52093 32038
21882 90975 25009
76738 36913 1600
38924 61244 80391
33120 73432 5464
87500 65524 38985
51616 47081 25585
6894 71498 90803
80759 13483 29531
45675 83930 7922
36379 94798 35190
58176 51424 67540
7294 11121 70275
24897 19372 64089
90187 26348 38146
90337 79797 44090
47257 30868 75836
12416 83325 42133
77396 21592 38051
62613 44008 80899
6764 84640 46226
4942 91277 19378
78327 749 99131
4234 42652 77447
20440 34775 30005
13392 39319 77734
66135 46859 43826
85942 72981 88729
8667 12292 89551
49238 18822 30586
6622 71743 4272
73515 13301 81164
74323 58872 203
8717 32420 29769
67981 38498 36148
7542 14845 24249
38472 34255 53497
41529 36520 62230
10069 9318 74235
16268 3570 21103
58796 82991 28610
23895 92970 47789
5036 31799 17093
88573 51817 28621
49751 11229 6429
6616 8349 84596
14350 98049 78668
31100 82339 67181
72653 99644 12878
87985 36044 82693
32532 44843 6556
11508 55936 73446
84826 42025 46529
12778 56307 61727
29085 92571 83584
4529 53722 23844
30064 96539 52874
77481 34744 53561
78971 688 85721
71664 93264 33381
61380 75033 8221
46425 29678 96380
70414 46692 53350
61606 46920 80199
60461 11121 16809
59831 42966 30517
66284 10255 45492
81403 48395 52177
93391 20830 68228
1257 90532 11632
9193 15772 76280
66525 69758 75931
22685 91917 63995
52026 46813 58228
73637 77391 89567
98734 33092 72665
5311 48491 49141
54578 39924 68589
93997 34847 11753
45688 67090 53336
40422 60574 96000
59252 99328 91416
18276 69255 50278
28642 81841 16880
74597 64299 20992
5849 59499 23304
3360 5626 3506
48400 64675 90552
47096 82208 88150
9190 30368 89970
11471 76356 24009
13881 57386 58903
78001 15126 76531
22761 75552 52966
69874 87481 90583
21568 41316 82065
30771 51342 43861
16243 62844 40085
61619 61138 23169
3318 62055 60239
96193 81346 42699
97980 55297 51749
84037 27475 92603
30961 22330 26736
55740 56595 1802
85699 7214 57044
28851 9140 36764
61436 92940 58265
11810 25041 73939
73270 778 57959
2494 57325 87907
84258 30136 4001
65779 65641 15938
9087 43873 62637
16456 71557 16733
22472 71305 8697
76764 77365 52087
23229 87949 39002
48941 85854 4266
81502 39043 16868
94381 72508 44517
6525 97158 82872
90441 42896 29916
81382 86521 28093
6425 44621 35629
20802 59647 91702
75245 7132 88226
94537 58864 19849
41764 37101 86781
67353 52535 91296
25163 91291 80120
14622 8432 39374
53559 44446 58371
15022 38717 28581
72293 80348 54438
47290 88796 76701
11706 91019 89962
7013 84102 783
83347 8569 99272
8756 65014 19683
67166 10971 8802
81381 73051 78033
45111 28141 19010
39323 66937 18121
26651 55997 63020
93685 33079 45935
78912 16017 78156
19217 71684 10546
91897 43138 50473
25519 68798 90645
18192 79377 55198
69073 56984 45572
80030 75415 53312
37506 17661 4408
86710 24695 70740
34104 35139 93679
90342 94386 75404
28582 84486 94938
48865 68789 47746
53165 21553 14205
30407 26842 74169
69376 88572 55361
89597 83228 21321
9569 57547 24974
12511 31789 47025
21466 35337 1546
97410 42794 66965
711 78676 51319
77913 44205 72826
74772 75646 86372
59489 54501 80993
63624 82350 58315
1229 41943 16429
69918 21662 60578
55059 10091 43459
5945 99789 64666
74963 57108 73595
51415 25523 29654
84526 62153 77429
91754 32542 56176
25872 96047 94497
94806 60699 63721
44442 93205 57263
5654 14008 46678
66103 14348 45213
96914 17141 18361
3594 3671 90394
99003 7516 2152
35194 64369 30184
30886 16560 9783
15525 87687 95255
15702 77907 56776
66335 37336 79166
39787 11179 42469
5285 85529 91252
9593 78820 77259
12731 76412 56095
91177 51521 54966
79208 13240 64211
33453 76661 51344
20510 17624 44703
70186 66551 33762
54502 53876 16146
7207 268 88502
2395 78263 77452
56498 9858 83005
57651 33313 4576
31403 22930 30806
82988 97584 35201
58398 1563 99418
6328 37087 50073
33912 10144 5239
30716 70998 35792
82293 13881 66898
61971 93092 66041
93219 50019 8745
30357 56359 91433
75758 82499 99660
86360 16308 52545
50405 4926 28043
83402 86749 29827
36972 89787 34091
61264 14200 92210
33167 66668 12394
59786 757 54060
69651 63451 41248
75466 7024 48753
62032 84041 49121
1671 1569 96737
67852 78308 2449
58438 72195 17580
76050 73312 94329
50051 94629 70211
4930 9268 85303
33177 72028 43442
98797 76019 53293
66482 59973 77124
44506 49524 3338
34568 71190 71517
78816 16990 65339
30066 51832 13039
61423 54035 87770
33732 7374 42254
60482 72422 16324
41452 62273 83494
15807 59788 6033
16627 28373 80042
90307 48645 36501
23548 67950 34143
25195 64531 72470
59782 46399 84039
506 26049 3103
39738 7540 35237
15634 30381 46331
51144 24896 9372
85547 4609 80493
2752 17463 26896
46616 78756 62198
11666 16949 9970
10356 80882 84927
18106 78538 21664
41877 47712 95037
10590 20389 96860
90837 90646 69961
89948 62696 90935
75160 44350 33634
77457 42316 25720
61140 45162 83216
88770 86756 74072
6208 58794 72282
90633 82144 56350
65090 15200 10602
13525 66939 48106
84116 99472 18543
67532 13512 32849
18993 11394 44371
74963 52206 54229
70435 9389 14678
11094 60368 78493
53940 63331 16149
51088 6854 11891
80668 55382 44766
68441 27658 90935
39285 96906 84834
77395 38742 83342
88257 52747 88352
87037 88442 48306
47473 53261 5569
58237 20560 70056
71586 98251 33236
62956 96043 14582
27325 24479 82664
41288 58893 94214
86305 61546 98693
89041 61477 44915
1364 65598 45740
92574 17480 56757
23847 21742 87114
52509 96624 66416
23217 87579 83745
68999 49211 10298
62486 42989 15378
75960 45497 30128
87172 16879 95869
51046 50517 79822
84963 78870 80993
93878 43230 48162
45600 69440 12671
98733 62381 26618
80269 54927 38582
83297 49535 7130
25755 15438 54078
6866 77499 7954
95439 164 35991
50517 37632 84537
94503 78923 80958
1967 99317 51215
81181 62145 72601
39667 75793 98389
13630 11609 50054
72439 65816 78898
34562 32027 51770
48394 12714 10935
22884 58438 76895
97307 55267 69477
95688 3660 337
27674 68918 9433
10280 55366 39892
76662 60377 14059
63967 46549 84117
24734 73916 68778
76032 98833 14184
65646 41094 8360
11329 81437 66886
4803 52576 26994
99763 27748 13829
18068 96766 36611
79213 62187 70682
31135 68176 84159
30589 46251 3186
79329 80665 94400
54464 60242 40520
81788 34505 79635
93995 32457 20116
59587 80640 42045
9505 6894 83450
98515 71898 58479
11983 68500 37577
21600 45029 33116
49819 45644 10684
50891 11415 12034
75726 21131 10446
44883 8697 17640
39451 73908 68682
20757 23153 1201
84034 58655 78049
43363 41446 2623
77794 70684 85459
91862 61524 21260
33458 58784 326
80244 95827 18465
5862 96776 70909
49707 41940 60186
19584 302 96043
40699 92629 56187
23527 46246 52812
35677 60457 95247
57607 74410 48934
9018 52905 69014
72244 25009 62444
69354 2068 91301
44330 89819 11591
2192 17314 30908
53655 91792 91044
19372 86513 83013
80686 52544 20997
10292 17101 35448
28279 35480 12933
62448 33399 89529
86603 7407 71255
68174 56951 62393
69868 9943 54777
67746 70186 59546
50320 19391 64500
30463 94981 51749
1309 54392 90976
73321 36346 78471
22477 96333 71485
29787 21479 55022
58767 26236 1127
